fdc_id,title,old_path,new_path,rationale,confidence
2447953,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2119624,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2426309,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2404556,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1477081,"HARRIS TEETER, FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2134911,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2037150,"PRAIRIE FARMS, FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2382138,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2503883,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2623396,"RIGGINS, GRADE A FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2014396,"HERR'S, FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2503884,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1870032,"GREEK STYLE YOGURT DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2503888,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2032055,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2157968,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2432947,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2295026,"FRENCH ONION DIP MIX, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1948645,"FRENCH ONION DIP & SPREAD, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2549887,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2095552,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2105584,"CLASSIC FRENCH ONION DIP, CLASSIC FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2095546,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2072203,FRENCH ONION GREEK YOGURT DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2625227,"FRENCH ONION GRUYERE DIP, FRENCH ONION GRUYERE",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2382531,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2659238,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2435986,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2607375,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Plant Based,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2286323,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2606227,"FRENCH ONION NON-DAIRY DIP & SPREAD, FRENCH ONION",Pantry > Soup > French Onion Soup > Dairy Free > Vegan,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2553268,"FRENCH ONION GREEN YOGURT DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2455084,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2389878,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2430624,"FRENCH ONION DIP, TRADITIONAL",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2435792,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1032387,"FRENCH ONION ORGANIC DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2506575,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2481599,"FRENCH ONION CHIP DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1914069,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2016696,"GREENBRIER INTERNATIONAL, FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2286320,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
357073,FRENCH ONION DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2627447,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1899565,FRENCH ONION DIP,Pantry > Soup > French Onion Soup > Low Fat,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2427080,ORGANIC FRENCH ONION DIP,Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2471020,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1912666,"GREEK YOGURT DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1493964,FRENCH ONION DIP WITH BACON,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2466499,"FRENCH ONION PLANT-BASED DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Plant Based,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2016549,"MARIE'S, ROASTED FRENCH ONION DIP",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2511606,"FRENCH ONION ORGANIC DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Organic,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2321341,"FRENCH ONION WITH BACON DIP, FRENCH ONION WITH BACON",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2670284,"FRENCH ONION PLANT-BASED DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Plant Based,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2276983,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup > Plant Based,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1917860,"FRENCH ONION DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2548366,FRENCH ONION WITH BACON DIP,Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2156105,"CREAMY FRENCH ONION DAIRY FREE DIP, CREAMY FRENCH ONION",Pantry > Soup > French Onion Soup > Dairy Free,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2265192,"FRENCH ONION WITH BACON DIP, FRENCH ONION WITH BACON",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2665379,"FRENCH ONION CASHEW & ALMOND DIP, FRENCH ONION",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
1365905,"FRENCH ONION WITH BACON FLAVOR DIP, FRENCH ONION WITH BACON",Pantry > Soup > French Onion Soup,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2596842,"SPINACH ARTICHOKE DIP, SPINACH; ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1884408,"WINN-DIXIE, CREAMY DIP, SPINACH ARTICHOKE, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2596850,"SPINACH ARTICHOKE DIP, SPINACH; ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2071596,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2393156,"ARTICHOKE SPINACH DIP & SPREAD, ARTICHOKE SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2631802,FRESH SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach > Fresh,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2280482,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2431941,SPINACH & ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2566449,"CRAB, SPINACH ARTICHOKE DIP, CRAB; SPINACH; ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2431936,SPINACH & ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1858247,"HORMEL, SNACKERS, SPINACH & ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2632637,"SPINACH & ARTICHOKE DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1503391,"PRIVATE SELECTION, SPINACH, ARTICHOKE & PARMESAN GOURMET DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2620573,"SPINACH & ARTICHOKE DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2417913,"SPINACH ARTICHOKE CRAB DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2434215,ARTICHOKE SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1937405,"HORMEL, GATHERINGS, DIP, BACON, SPINACH, ARTICHOKE, BACON, SPINACH, ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2426392,"KRAB SPINACH & ARTICHOKE DIP, KRAB SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2403091,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2552741,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2085680,"CRAB, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2071954,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
359500,SPINACH & ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2410451,SPINACH ARTICHOKE PARMESAN DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1906659,"SPINACH ARTICHOKE DIP, SPINACH AND ARTICHOKES IN A CREAMY SAUCE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2678622,"SPINACH & ARTICHOKE SHRIMP DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1899133,SPINACH & ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2603348,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2504914,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2086251,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2659541,"SPINACH ARTICHOKE FETA DIP, SPINACH ARTICHOKE FETA",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2395488,"SPINACH ARTICHOKE & PARMESAN PREMIUM DIP, SPINACH ARTICHOKE & PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2110492,ARTICHOKE & SPINACH & CHEESE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2094445,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2605963,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2407622,"SPINACH ARTICHOKE DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2592126,"SPINACH & ARTICHOKE DIP, SPINACH; ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2636289,"ARTICHOKE SPINACH DIP, ARTICHOKE SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
453955,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1914078,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2052563,"WHOLE FOODS MARKET, ARTICHOKE SPINACH DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2052562,"WHOLE FOODS MARKET, ARTICHOKE SPINACH DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2301482,"SPINACH & ARTICHOKE DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2017408,"MARKETSIDE, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2098163,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2627968,"CLASSY DELITES, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2433917,"DIP & SPREAD, SPINACH ARTICHOKE & PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2421722,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2423663,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2605827,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2303545,"ARTICHOKE SPINACH PLANT-BASED DIP, ARTICHOKE SPINACH",Pantry > Canned Vegetables > Spinach > Plant Based,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1883216,"CIOLO FOODS, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2061505,"WHOLE FOODS MARKET, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2640749,"SPINACH & ARTICHOKE DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2430843,SPINACH ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1883267,"LET THY FOOD, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2383865,"SPINACH A RICH & CREAMY DIP MADE WITH CREAM CHEESE, SPINACH, ARTICHOKE AND A BLE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2427469,"SPINACH, CRAB & ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2587490,"SPINACH ARTICHOKE PARTY DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2061480,"WHOLE FOODS MARKET, CREAMY SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2299756,"SPINACH KRAB ARTICHOKE DIP, SPINACH KRAB",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2052980,"ARAMOUNI'S, CREAMY ARTICHOKE & SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2193648,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach > Organic,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2072798,PARMESAN SPINACH & ARTICHOKE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2375335,"BANGIN' SPINACH ARTICHOKE SIDE DIP PLANT-BASED SNACK, BANGIN' SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach > Plant Based,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2412244,"SPINACH & ARTICHOKE CRAB DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2642958,"SPINACH ARTICHOKE AVOCADO CREAM CHEESE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1890597,"CIOLO FOODS, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2510061,"SPINACH ARTICHOKE CASHEW DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach > Plant Based,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2483165,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1910147,"SPINACH PARMESAN DIP & SPREAD, SPINACH PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2373978,"SPINACH ARTICHOKE DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2091526,SPINACH ARTICHOKE QUESO DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2596848,"SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2061504,"WHOLE FOODS MARKET, SPINACH ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach > Whole,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2510059,"SPINACH ARTICHOKE PARMESAN DIP, SPINACH ARTICHOKE PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2570929,"SPINACH PARMESAN DIP & SPREAD, SPINACH; PARMESAN",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2704323,"STOUFFER'S Spinach Artichoke Dip, Case of 4 - 64 oz pouches",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1457394,Tostitos Creamy Spinach Dip 15 Ounce Glass Jar,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1633676,"TOSTITOS, CREAMY SPINACH DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2569319,"CREAMY SPINACH DIP, SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2430533,CREAMY SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1630255,"DIP, CHEESY SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2054562,"FRESH CREATIONS, SPINACH KALE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2651691,SPINACH PARMESAN GREEK YOGURT DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2395486,"CREAMY SPINACH PREMIUM DIP, CREAMY SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2215350,CREAMY SPINACH DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
